NATIONAL_ID,FIRST_NAME, LAST_NAME,STUDENT_ID,ADDRESS,EMAIL,PHONE,PROGRAM,PROGRAM_BM,DATE_CONVO_LANG1,DATE_CONVO_LANG2,RESULT,BATCH,STATUS,NATIONALITY,RELIGION,GENDER,RACE,ENTRANCE_SESSION,SERIAL_NUMBER,STATUS_DETAIL
C241,Test Recipient Name 15240,Test Recipient Name 15240,44001,NO 3 JALAN JELATANG 27 TAMAN MEGAH RIAMASAI,15240icertrecipient@yopmail.com,137786414,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (KEWANGAN ISLAM) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.48,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,201,Robe return date is null
C242,Test Recipient Name 15241,Test Recipient Name 15241,43532,"LOT 1461, LRG HJ ZAINUDDIN,KM5 JLN ENDAU, KG SAWAH DATO'MERSING",15241icertrecipient@yopmail.com,137637353,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (KEWANGAN ISLAM) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.38,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,202,Robe return date is null
C243,Test Recipient Name 15242,Test Recipient Name 15242,44231,LOT 444-1 KG BARUBUKIT KUANGKEMAMAN,15242icertrecipient@yopmail.com,-,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (KEWANGAN ISLAM) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,203,Robe return date is null
C244,Test Recipient Name 15243,Test Recipient Name 15243,43556,"NO. 15, JALAN MAWAR, TAMAN MAJU BARU,PARIT RAJABATU PAHAT",15243icertrecipient@yopmail.com,167077571,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (KEWANGAN ISLAM) DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.99,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,204,Robe return date is null
C245,Test Recipient Name 15244,Test Recipient Name 15244,43253,"NO.31,LORONG 5,TAMAN TRIANG MAJUTRIANG PAHANG DARUL MAKMURTRIANG",15244icertrecipient@yopmail.com,1129491482,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (KEWANGAN ISLAM) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.5,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,205,Robe return date is null
C246,Test Recipient Name 15245,Test Recipient Name 15245,43661,NO 286 P RUMAH GURUSEK. KEB. LKTP JENGKA 23BANDAR JENGKA,15245icertrecipient@yopmail.com,179669313,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (KEWANGAN ISLAM) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.47,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,206,Robe return date is null
C247,Test Recipient Name 15246,Test Recipient Name 15246,43617,"111, JALAN NIBONG 18, TAMAN DAYAJOHOR BAHRU",15246icertrecipient@yopmail.com,177327297,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (KEWANGAN ISLAM) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.26,2019,1,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,207,All criteria passed
C248,Test Recipient Name 15247,Test Recipient Name 15247,44245,D44 RAKR WAKAF TEMBESUKUALA TERENGGANU,15247icertrecipient@yopmail.com,105710219,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (KEWANGAN ISLAM) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.38,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,208,Robe return date is null
C249,Test Recipient Name 15248,Test Recipient Name 15248,43255,NO 68 BLOK 3 FELDA CHINI 4PEKAN,15248icertrecipient@yopmail.com,1129440804,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (KEWANGAN ISLAM) DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.93,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,209,Robe return date is null
C250,Test Recipient Name 15249,Test Recipient Name 15249,43993,NO 5 LORONG BKP 78BANDAR BARU KUANTAN PUTERIKUANTAN,15249icertrecipient@yopmail.com,1129327479,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (KEWANGAN ISLAM) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.41,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,210,Robe return date is null
C251,Test Recipient Name 15250,Test Recipient Name 15250,40539,"2514, KG BARU PASIR PEKAN 16250TUMPAT",15250icertrecipient@yopmail.com,199984277,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.18,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,373,Robe return date is null
C252,Test Recipient Name 15251,Test Recipient Name 15251,40535,2514 KAMPUNG BARU PASIR PEKANKOTA BHARU,15251icertrecipient@yopmail.com,148094661,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.03,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,374,Robe return date is null
C253,Test Recipient Name 15252,Test Recipient Name 15252,41447,KAMPUNG ENGGONGKUALA KRAI,15252icertrecipient@yopmail.com,199483193,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.2,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,375,Robe return date is null
C254,Test Recipient Name 15253,Test Recipient Name 15253,39946,15 LORONG SUTERA PRIMA 6TAMAN SUTERA PRIMAPERAI,15253icertrecipient@yopmail.com,125669609,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (PENGURUSAN RISIKO DAN TAKAFUL) DENGAN KEPUJIAN (DENGAN CEMERLANG),15/10/2019,15/10/2019,3.78,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,376,Robe return date is null
C255,Test Recipient Name 15254,Test Recipient Name 15254,40787,"17 KG DATO SERI KAMARUDDIN TAMBAHAN32040 SERI MANJUNG, PERAKMANJUNG",15254icertrecipient@yopmail.com,103784638,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (PENGURUSAN RISIKO DAN TAKAFUL) DENGAN KEPUJIAN (DENGAN CEMERLANG),15/10/2019,15/10/2019,3.7,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,377,Robe return date is null
C256,Test Recipient Name 15255,Test Recipient Name 15255,41239,C 90A JALAN C2 KAMPUNG MELAYUSERI KUNDANG 48050 RAWANG SELANGORRAWANG,15255icertrecipient@yopmail.com,1133316359,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (PENGURUSAN RISIKO DAN TAKAFUL) DENGAN KEPUJIAN (DENGAN CEMERLANG),15/10/2019,15/10/2019,3.67,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,378,Robe return date is null
C257,Test Recipient Name 15256,Test Recipient Name 15256,40660,1182 JALAN SJ 9/8 TAMAN SEREMBAN JAYASEREMBAN,15256icertrecipient@yopmail.com,179099622,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (PENGURUSAN RISIKO DAN TAKAFUL) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.26,2019,0,WARGANEGARA,ISLAM,LELAKI,MELAYU,JUL-2015,379,Robe return date is null
C258,Test Recipient Name 15257,Test Recipient Name 15257,41569,NO 47 KAMPUNG SEKARACHENOR,15257icertrecipient@yopmail.com,199083656,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (PENGURUSAN RISIKO DAN TAKAFUL) DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.96,2019,0,WARGANEGARA,ISLAM,LELAKI,MELAYU,JUL-2015,380,Robe return date is null
C259,Test Recipient Name 15258,Test Recipient Name 15258,41699,LOT 1056P KAMPUNG KUBANG MACHANGK.TERENGGANU,15258icertrecipient@yopmail.com,09-6230642,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (PENGURUSAN RISIKO DAN TAKAFUL) DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.86,2019,0,WARGANEGARA,ISLAM,LELAKI,MELAYU,JUL-2015,381,Robe return date is null
C260,Test Recipient Name 15259,Test Recipient Name 15259,39730,"LOT 16912, BATU 5 1/2,JALAN KUALA SAWAH, MAMBAUSEREMBAN",15259icertrecipient@yopmail.com,176767070,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (PENGURUSAN RISIKO DAN TAKAFUL) DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.64,2019,0,WARGANEGARA,ISLAM,LELAKI,MELAYU,JUL-2015,382,Robe return date is null
C261,Test Recipient Name 15260,Test Recipient Name 15260,39757,NO 508 BLOK 2 JALAN CANGKUL 19/3SEKSYEN 19 SHAH ALAMSHAH ALAM,15260icertrecipient@yopmail.com,142212965,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (PENGURUSAN RISIKO DAN TAKAFUL) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.43,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,383,Robe return date is null
C262,Test Recipient Name 15261,Test Recipient Name 15261,39548,"TERATAK TUDMAS, LOT 6949,JLN HJ ADNAN, KG GICHING,SEPANG",15261icertrecipient@yopmail.com,1110737195,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (PENGURUSAN RISIKO DAN TAKAFUL) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.26,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,384,Robe return date is null
C263,Test Recipient Name 15262,Test Recipient Name 15262,40164,"PT 23192-P KG WAKAF BARU,JALAN GONGBADAK,21300 K.TERENGGANUKUALA TERENGGANU",15262icertrecipient@yopmail.com,145047425,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (PENGURUSAN RISIKO DAN TAKAFUL) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.46,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,385,Robe return date is null
C264,Test Recipient Name 15263,Test Recipient Name 15263,40912,"BLOK A3-T7-U06, FASA 1C, PRESINT 16PUTRAJAYAPUTRAJAYA",15263icertrecipient@yopmail.com,196789490,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (PENGURUSAN RISIKO DAN TAKAFUL) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.15,2019,0,WARGANEGARA,ISLAM,LELAKI,MELAYU,JUL-2015,386,Robe return date is null
C265,Test Recipient Name 15264,Test Recipient Name 15264,41216,LOT 772 KM 9 JALAN PANTAI CAHAYA BULANKOTA BHARU,15264icertrecipient@yopmail.com,1129316628,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (PENGURUSAN RISIKO DAN TAKAFUL) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.24,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,387,Robe return date is null
C266,Test Recipient Name 15265,Test Recipient Name 15265,41749,306 C KAMPUNG PADANG KAMUNTINGBATU RAKITKUALA TERENGGANU,15265icertrecipient@yopmail.com,-,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (PENGURUSAN RISIKO DAN TAKAFUL) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.11,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,388,Robe return date is null
C267,Test Recipient Name 15266,Test Recipient Name 15266,39565,"NO 198, HADAPAN SEK.KEB,KUBANG BATANG,CHABANG EMPAT, 16210 TUMPAT, KELANTANTUMPAT",15266icertrecipient@yopmail.com,1129232168,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (PENGURUSAN RISIKO DAN TAKAFUL) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.47,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,389,Robe return date is null
C268,Test Recipient Name 15267,Test Recipient Name 15267,39583,NO 17 JALAN SEROJA 4 TAMAN PERTAMASABAK BERNAM,15267icertrecipient@yopmail.com,1133542808,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (PENGURUSAN RISIKO DAN TAKAFUL) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.32,2019,0,WARGANEGARA,ISLAM,LELAKI,MELAYU,JUL-2015,390,Robe return date is null
C269,Test Recipient Name 15268,Test Recipient Name 15268,39848,"UNIT 520, BLK 2JALAN PJS 8/9 TAMAN SRI SUBANGPETALING JAYA",15268icertrecipient@yopmail.com,163096952,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN (DENGAN CEMERLANG),15/10/2019,15/10/2019,3.68,2019,0,WARGANEGARA,HINDU,PEREMPUAN,INDIA,JUL-2015,251,Robe return date is null
C270,Test Recipient Name 15269,Test Recipient Name 15269,39814,"NO 2, LORONG SETIA 2BTAMAN SETIAKLANG",15269icertrecipient@yopmail.com,183125669,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN (DENGAN CEMERLANG),15/10/2019,15/10/2019,3.72,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,252,Robe return date is null
C271,Test Recipient Name 15270,Test Recipient Name 15270,40466,LE 2-9 BLOK D JALAN GEMILANG 4PANGSAPURI GEMILANG TAMAN GEMILANGBATU CAVES,15270icertrecipient@yopmail.com,173643384,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.18,2019,0,WARGANEGARA,ISLAM,LELAKI,MELAYU,JUL-2015,253,Robe return date is null
C272,Test Recipient Name 15271,Test Recipient Name 15271,40785,LOT PT 218 KUBANG BEMBANJALAN MERANTIPASIR MAS,15271icertrecipient@yopmail.com,-,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.07,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,254,Outstanding debt: RM 5.00
C273,Test Recipient Name 15272,Test Recipient Name 15272,40297,"KOLEJ PROFESIONAL MARA BANDAR PENAWARKEDIAMAN 2 ,JALAN UNGKU ABDUL AZIZBANDAR PENAWAR",15272icertrecipient@yopmail.com,175177606,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.21,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,255,Robe return date is null
C274,Test Recipient Name 15273,Test Recipient Name 15273,39688,3144 KG. DUSUNSEBERANG BUKIT TUMBUHKUALA TERENGGAN,15273icertrecipient@yopmail.com,129527834,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.87,2019,0,WARGANEGARA,ISLAM,LELAKI,MELAYU,JUL-2015,256,Robe return date is null
C275,Test Recipient Name 15274,Test Recipient Name 15274,37908,NO 7 BATU 1 3/4 JALAN PENGKALAN CHEPAKOTA BHARU,15274icertrecipient@yopmail.com,129557200,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.14,2019,0,WARGANEGARA,ISLAM,LELAKI,MELAYU,JUL-2014,257,Robe return date is null
C276,Test Recipient Name 15275,Test Recipient Name 15275,41400,"616-4 ,LORONG NILAM 10,KAMPUNG BUKITGODEK,SEMABOKMELAKA",15275icertrecipient@yopmail.com,168833402,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.3,2019,0,WARGANEGARA,ISLAM,LELAKI,MELAYU,JUL-2015,258,Robe return date is null
C277,Test Recipient Name 15276,Test Recipient Name 15276,41516,"NO. 1650, LORONG GONG GEMIAJALAN PANJI ALAMKUALA TERENGGANU",15276icertrecipient@yopmail.com,137376488,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.03,2019,0,WARGANEGARA,ISLAM,LELAKI,MELAYU,JUL-2015,259,Robe return date is null
C278,Test Recipient Name 15277,Test Recipient Name 15277,40703,"LOT 2199, KAMPUNG LARAK PENDEK 15100KOTA BHARU, KELANTANKOTA BHARU",15277icertrecipient@yopmail.com,139329293,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.32,2019,0,WARGANEGARA,ISLAM,LELAKI,MELAYU,JUL-2015,260,Robe return date is null
C279,Test Recipient Name 15278,Test Recipient Name 15278,40837,"33C-07-01 VILLA PUTERI CONDOMINIUM,JALAN TUN ISMAILKUALA LUMPUR",15278icertrecipient@yopmail.com,145278668,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.18,2019,0,WARGANEGARA,ISLAM,LELAKI,MELAYU,JUL-2015,261,Robe return date is null
C280,Test Recipient Name 15279,Test Recipient Name 15279,41358,"LOT 11030 BATU 10, JALAN GONG BADAKKUALA TERENGGANU",15279icertrecipient@yopmail.com,199122666,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.08,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,262,Robe return date is null
C281,Test Recipient Name 15280,Test Recipient Name 15280,41293,5019 RUMAH GURU SEKOLAH TUN FATIMAHJALAN TUN ABDUL RAZAKJOHOR BAHRU,15280icertrecipient@yopmail.com,137177184,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.14,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,263,Robe return date is null
C282,Test Recipient Name 15281,Test Recipient Name 15281,39968,"18-V, KUBANG BUYONG, CHABANG TIGAKUALA TERENGGANU",15281icertrecipient@yopmail.com,148455628,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.98,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,264,Robe return date is null
C283,Test Recipient Name 15282,Test Recipient Name 15282,41568,NO 9 JALAN DM 2DESA MOCCISSUNGAI BULOH,15282icertrecipient@yopmail.com,133322663,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.74,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,265,Robe return date is null
C284,Test Recipient Name 15283,Test Recipient Name 15283,40799,NO 35 TAMAN LENGKUASSIMPANG EMPATALOR SETAR,15283icertrecipient@yopmail.com,103875531,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.56,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,266,Robe return date is null
C285,Test Recipient Name 15284,Test Recipient Name 15284,41743,"D/A ZUBAEDAH HARI , MRSM TAWAUBATU 5 , JALAN APASTAWAU",15284icertrecipient@yopmail.com,195387790,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.45,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,BUGIS,JUL-2015,267,Robe return date is null
C286,Test Recipient Name 15285,Test Recipient Name 15285,41761,"NO.22, LORONG IM 2/49BANDAR INDERA MAHKOTAKUANTAN",15285icertrecipient@yopmail.com,-,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.43,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,268,Robe return date is null
C287,Test Recipient Name 15286,Test Recipient Name 15286,40954,"NO 6, JALAN MENTARI 1A/1 BANDAR MAHKOTABANTING",15286icertrecipient@yopmail.com,173684023,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.7,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,269,Robe return date is null
C288,Test Recipient Name 15287,Test Recipient Name 15287,40593,"NO 6259, JALAN JATI 2, TAMAN BUKIT KUANGSEJAHTERA, BUKIT KUANGKEMAMAN",15287icertrecipient@yopmail.com,1119461194,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.38,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,270,Robe return date is null
C289,Test Recipient Name 15288,Test Recipient Name 15288,41628,LOT 1227KAMPUNG KUALA PUEHKUALA BERANG,15288icertrecipient@yopmail.com,-,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.26,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,271,Robe return date is null
C290,Test Recipient Name 15289,Test Recipient Name 15289,41072,"D/A FRANCIS PALIKAT,JABATAN HAIWAN,BEGBERKUNCI 2051,88999,KOTA KINABALU.KOTA KINABALU",15289icertrecipient@yopmail.com,146533204,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.18,2019,0,WARGANEGARA,KRISTIAN,LELAKI,KADAZAN,JUL-2015,272,Robe return date is null
C291,Test Recipient Name 15290,Test Recipient Name 15290,37218,"102, TAMAN RANTAUSEREMBAN",15290icertrecipient@yopmail.com,102107152,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.35,2019,0,WARGANEGARA,HINDU,PEREMPUAN,INDIA,JUL-2014,273,Robe return date is null
C292,Test Recipient Name 15291,Test Recipient Name 15291,41675,"LOT-89 KAMPUNG KUBANG TANGGA,20050 MUKIMRENGAS,KUALA TERENGGANUKUALA TERENGGAN",15291icertrecipient@yopmail.com,96310075,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.04,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,274,Robe return date is null
C293,Test Recipient Name 15292,Test Recipient Name 15292,39991,"NO 24 JALAN DUKU 9,TMN KOTA MASAIPASIR GUDANG",15292icertrecipient@yopmail.com,177885734,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.96,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,275,Robe return date is null
C294,Test Recipient Name 15293,Test Recipient Name 15293,41004,"PT146, LAMAN AMNI KG BANGGOL ARA17000 PASIR MAS,KELANTANPASIR MAS",15293icertrecipient@yopmail.com,146079859,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (PENGURUSAN RISIKO DAN TAKAFUL) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.1,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,422,Robe return date is null
C295,Test Recipient Name 15294,Test Recipient Name 15294,39847,NO 7 TAMAN KETAPANG MAWARPEKAN,15294icertrecipient@yopmail.com,199089925,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (PENGURUSAN RISIKO DAN TAKAFUL) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.35,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,423,Robe return date is null
C296,Test Recipient Name 15295,Test Recipient Name 15295,41705,NO. 73 FELCRA BUKIT KAPAHKUALA BERANG,15295icertrecipient@yopmail.com,-,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (PENGURUSAN RISIKO DAN TAKAFUL) DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.78,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,424,Robe return date is null
C297,Test Recipient Name 15296,Test Recipient Name 15296,41701,"LOT 222,KG KETIL,PENGKALAN KUBORTUMPAT",15296icertrecipient@yopmail.com,134083771,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (PENGURUSAN RISIKO DAN TAKAFUL) DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.92,2019,0,WARGANEGARA,ISLAM,LELAKI,MELAYU,JUL-2015,425,Robe return date is null
C298,Test Recipient Name 15297,Test Recipient Name 15297,41232,"NO.360 JALAN BUKIT CORAL 13, TAMAN CORALHEIGHTSEREMBAN",15297icertrecipient@yopmail.com,123473687,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (PENGURUSAN RISIKO DAN TAKAFUL) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.49,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,426,Robe return date is null
C299,Test Recipient Name 15298,Test Recipient Name 15298,41030,KAMPUNG KEMAHANG LABOK 18500 MACHANG KELKAMPUNG KEMAHANG LABOKMACHANG,15298icertrecipient@yopmail.com,196384404,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (PENGURUSAN RISIKO DAN TAKAFUL) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.28,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,427,Robe return date is null
C300,Test Recipient Name 15299,Test Recipient Name 15299,40419,"KUARTERS KERAJAAN, BLOK E-T15-U06,PRECINT 14-7PUTRAJAYA",15299icertrecipient@yopmail.com,172469386,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (PENGURUSAN RISIKO DAN TAKAFUL) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.29,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,428,Robe return date is null
